timestamp,gitlab-gitaly-0,gitlab-gitlab-exporter-dcdbdfddd-lhgmj,gitlab-gitlab-shell-86487f9db8-lgpwd,gitlab-gitlab-shell-86487f9db8-wltkl,gitlab-kas-5c6ffc7fbd-8jn7r,gitlab-kas-5c6ffc7fbd-bc25g,gitlab-minio-7bdcdbbfb5-2wjhb,gitlab-postgresql-0,gitlab-prometheus-server-6d8b995f5b-gl8mw,gitlab-redis-master-0,gitlab-registry-6959dbfc7f-gc2nz,gitlab-registry-6959dbfc7f-qkrj4,gitlab-sidekiq-all-in-1-v2-55df8c87dc-zjxh4,gitlab-toolbox-647d48bbdf-7n9jb,gitlab-webservice-default-78649bd687-ckvvf,gitlab-webservice-default-78649bd687-k7sc2,gitlab-webservice-default-78649bd687-pmhjl,gitlab-sidekiq-all-in-1-v2-55df8c87dc-9bvn5,gitlab-webservice-default-78649bd687-grvr9,gitlab-webservice-default-78649bd687-m4qk7,gitlab-webservice-default-78649bd687-6cptn,gitlab-sidekiq-all-in-1-v2-55df8c87dc-lv2l6,gitlab-webservice-default-78649bd687-2ntcn,gitlab-webservice-default-78649bd687-2vvww,gitlab-webservice-default-78649bd687-j77xh,gitlab-webservice-default-78649bd687-tsfgt,gitlab-webservice-default-78649bd687-hc6w9,gitlab-sidekiq-all-in-1-v2-55df8c87dc-lhd46,gitlab-webservice-default-78649bd687-fw8h6,gitlab-webservice-default-78649bd687-nk4d9,gitlab-sidekiq-all-in-1-v2-55df8c87dc-5dhl8,gitlab-webservice-default-78649bd687-2qkvj,gitlab-webservice-default-78649bd687-xbm5z,gitlab-webservice-default-78649bd687-zzpv8,gitlab-webservice-default-78649bd687-w8xwp,gitlab-webservice-default-78649bd687-k5p9h,gitlab-webservice-default-78649bd687-46whj,gitlab-webservice-default-78649bd687-b6jgq,gitlab-webservice-default-78649bd687-bng62,gitlab-sidekiq-all-in-1-v2-55df8c87dc-c2brm,gitlab-webservice-default-78649bd687-fgplj,gitlab-sidekiq-all-in-1-v2-55df8c87dc-5r8rr,gitlab-webservice-default-78649bd687-968dw,gitlab-webservice-default-78649bd687-4pdg5,gitlab-webservice-default-78649bd687-sbqk6,gitlab-sidekiq-all-in-1-v2-55df8c87dc-2mngh,gitlab-webservice-default-78649bd687-wljtj,gitlab-webservice-default-78649bd687-pjtj6,gitlab-webservice-default-78649bd687-xfbxx,gitlab-webservice-default-78649bd687-mf7gh,gitlab-webservice-default-78649bd687-p56dv,gitlab-webservice-default-78649bd687-xs24x,gitlab-webservice-default-78649bd687-kjhtp,gitlab-webservice-default-78649bd687-6frqx,gitlab-sidekiq-all-in-1-v2-55df8c87dc-vp2ff,gitlab-sidekiq-all-in-1-v2-55df8c87dc-9dgll,gitlab-webservice-default-78649bd687-7zzr8,gitlab-webservice-default-78649bd687-g4bln,gitlab-webservice-default-78649bd687-sgj2h,gitlab-webservice-default-78649bd687-crc94,gitlab-webservice-default-78649bd687-rhwlz,gitlab-webservice-default-78649bd687-vlstp,gitlab-webservice-default-78649bd687-nrtq2,gitlab-webservice-default-78649bd687-qnn8x,gitlab-sidekiq-all-in-1-v2-55df8c87dc-64cpv,gitlab-sidekiq-all-in-1-v2-55df8c87dc-lh496,gitlab-sidekiq-all-in-1-v2-55df8c87dc-h7r9p,gitlab-webservice-default-78649bd687-sjwdj,gitlab-sidekiq-all-in-1-v2-55df8c87dc-klc5f,gitlab-sidekiq-all-in-1-v2-55df8c87dc-hznvg,gitlab-webservice-default-78649bd687-strsx,gitlab-sidekiq-all-in-1-v2-55df8c87dc-hf6xf,gitlab-webservice-default-78649bd687-8b775,gitlab-webservice-default-78649bd687-25jb4,gitlab-sidekiq-all-in-1-v2-55df8c87dc-xsr26,gitlab-sidekiq-all-in-1-v2-55df8c87dc-vq6qf,gitlab-sidekiq-all-in-1-v2-55df8c87dc-bglpr,gitlab-sidekiq-all-in-1-v2-55df8c87dc-94sck,gitlab-sidekiq-all-in-1-v2-55df8c87dc-vwqkm,gitlab-webservice-default-78649bd687-nqwkr,gitlab-webservice-default-78649bd687-wjbdz,gitlab-webservice-default-78649bd687-jrmh7,gitlab-webservice-default-78649bd687-p6w6f,gitlab-sidekiq-all-in-1-v2-55df8c87dc-srd6v,gitlab-webservice-default-78649bd687-8lvpn,gitlab-webservice-default-78649bd687-7trmd,gitlab-sidekiq-all-in-1-v2-55df8c87dc-svvzf,gitlab-webservice-default-78649bd687-g2cs7,gitlab-webservice-default-78649bd687-rvz5j,gitlab-sidekiq-all-in-1-v2-55df8c87dc-hsf5q,gitlab-webservice-default-78649bd687-2jgbq,gitlab-webservice-default-78649bd687-6mhmv,gitlab-webservice-default-78649bd687-htgl2,gitlab-webservice-default-78649bd687-mql8z,gitlab-webservice-default-78649bd687-b92sm,gitlab-webservice-default-78649bd687-q7cnv,gitlab-sidekiq-all-in-1-v2-55df8c87dc-rc2c4,gitlab-sidekiq-all-in-1-v2-55df8c87dc-szhxd,gitlab-sidekiq-all-in-1-v2-55df8c87dc-kwqf7,gitlab-webservice-default-78649bd687-4wb9b,gitlab-webservice-default-78649bd687-9hlhj,gitlab-webservice-default-78649bd687-jh54j,gitlab-webservice-default-78649bd687-nfsjs,gitlab-webservice-default-78649bd687-p8dmm,gitlab-webservice-default-78649bd687-qppjq,gitlab-sidekiq-all-in-1-v2-55df8c87dc-bhk4n,gitlab-webservice-default-78649bd687-cbs2c,gitlab-webservice-default-78649bd687-dvsd6,gitlab-webservice-default-78649bd687-v9pfx
1727742240,507.3782282725705,362.791243027755,48.96157840083073,50.96282850603741,735.8328255493028,577.3099368868137,13.96488740231515,3647.148705865886,330.0014241078513,26790.150854438853,136.3186051119477,139.56952272372038,11365.79087655167,0,,3072.2095361955026,,,,,2616.2194431263297,,,,,,,,,,,,,,,,,,,,,,,,,7045.378154791507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727742270,510.08150214979014,469.79719731917476,49.283782430131225,50.316246577928815,680.8222168602714,702.5406869232185,18.79877039489241,12200.102599560607,328.6446608963503,27419.686008169698,140.87794003674773,136.33496032141315,16367.955630140084,0,,4588.572318977814,,,,,3700.385135599826,,,,,,,,,,,,,,,,,,,,,,,,,8320.207241901722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727742300,1136.4384353665857,246.1699517093103,49.35969312481558,49.082778775395234,714.7046722859282,471.3125,16.67578509683773,9723.06574150834,337.9111690259039,26021.15240441255,104.85000000000002,119.10551294072704,8836.72971323978,0,,2068.2807765386083,,,,,1790.0028337944088,,,,,,,,,,,,,,,,,,,,,,,,,12625.52385954546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727742330,1292.5248217912056,271.18750000000006,39.797740084117066,49.71831341737615,672.7907163830901,705.3740593182824,13.589754981702647,11922.708016945087,460.75600110365116,26509.437685735516,142.633724766993,138.3122865969324,12713.871680736424,0,,2483.008763962774,,,,,2956.302491478371,,,,,,,,,,,,,,,,,,,,,,,,,9294.228208943536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727742360,1041.3996839774316,492.97204976111897,47.116808825782726,48.15032295948326,714.5830236360933,578.6248294888815,15.474886698542441,2889.065969092787,295.1875,24310.71320182094,140.75058653511627,134.8372957758182,15166.02899364667,0,,3666.734779176148,,,,,2918.564307422107,,,,,,,,,,,,,,,,,,,,,,,,,6161.895446058335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727742390,891.4496348353313,334.4852616297418,35.00802526042109,49.24299537903448,677.9011448076994,696.2312086347233,12.39122192016025,5011.310630434056,377.73925412277197,21811.02680825243,133.93023255813952,130.9461048704327,16280.580673215221,0,,2450.1750000000006,,,,,3994.008849997514,,,,,,,,,,,,,,,,,,,,,,,,,10079.380933099383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727742420,995.1823615596916,347.95756575183486,39.03456460098388,38.73713963552142,723.8154321565689,704.2252324217754,13.365580448065174,2694.2630022183876,367.52494663411943,28359.691995573587,135.07469024544451,135.68735942895157,9407.995813943131,0,,2891.384878598504,,,,,2116.6074839737953,,,,,,,,,,,,,,,,,,,,,,,,,10315.505133143435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727742450,1186.7462880777007,377.50290803505624,48.99289367673018,49.2461682827651,683.5823347847008,596.1129434591454,13.786915560613187,3865.873727087576,421.70844303572943,23776.836263831254,139.81869304990025,136.060251487335,4994.212500000001,0,,2428.200426002073,,,,,2459.939001129178,,,,,,,,,,,,,,,,,,,,,,,,,6856.066432592097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727742480,824.174781838877,416.2158687617789,42.17855505311174,48.82325480774705,720.0718883902281,674.7737120051155,11.349053496893603,3761.8798095637335,494.5630798417509,26429.98075856896,116.32040211297974,145.97188725669324,12907.519155417582,0,,3242.5677962005125,,,,,1878.9989705867654,,,,,,,,,,,,,,,,,,,,,,,,,6497.375946357551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727742510,807.4124426454912,365.6146688933574,49.49914701894055,30.750000000000007,684.8621656748068,701.6740339849068,13.604635402548116,5349.339547463234,451.4730552466402,27164.301399495263,140.9023281155047,141.72318911145584,12470.670773994805,0,,3482.798554573556,,,,,2671.7005394555263,,,,,,,,,,,,,,,,,,,,,,,,,10011.603062929831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727742540,1018.7942773734642,370.8857696030978,49.19101729249441,48.975159495045475,574.2116188519933,490.8625,16.54247923277122,2796.9898415991647,421.62982959338615,20467.204284537736,108.17806627790416,113.16666524829829,9021.471876996178,0,,3778.4844630201706,,,,,2097.7399686644662,,,,,,,,,,,,,,,,,,,,,,,,,8988.506838905774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727742570,1014.5945959648974,494.6969696969697,50.300793146866695,48.18656054764016,730.6112401729257,728.2061651837871,13.65818739030426,4616.03852960803,533.4633508170509,21025.561019594665,144.83560278977083,134.43037680890322,11936.931595239133,0,,3657.920578545011,,,,,3218.7889206588666,,,,,,,,,,,,,,,,,,,,,,,,,5745.236286300791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727742600,924.3656909900407,419.58547979797976,49.94283394061141,42.88841360856269,737.0403606160523,670.8956037962256,18.414594112957435,4417.642417830694,488.9727904739431,23219.040488506864,137.50502576848572,139.75544062417018,12711.912658927582,0,,3539.7695421986923,,,,,2241.427403515356,,,,,,,,,,,,,,,,,,,,,,,,,1232.5494354393918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727742630,916.0673162090344,487.84698086102225,48.74987614360736,49.47750426304053,581.5525187294093,556.4902173953709,14.85950733293246,9461.411934995722,489.55456093078845,24325.021614760582,114.7160132643934,141.86027026703533,15454.518419033,0,,3793.9177824127028,,,,,3177.685739121542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727742660,645.05,298.08518019520415,41.734908704549035,50.492035075316146,705.9877871985238,505.84083816691884,12.69765184595466,9238.979053573172,400.1986657786908,23433.088376398344,105.45188603093571,130.49675718052882,14134.531900924258,0,,3033.038427568449,,,,,2024.0407595706774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727742690,1158.0778528341955,353.52603526035256,41.06522956508229,48.136713484367526,607.9464808634385,724.1683707105585,15.521672091827996,8740.49807477332,337.52350788195923,23433.08837639834,138.74746564541564,107.59783871427553,18488.704071499502,0,,2855.604441650953,,,,,3572.5959814394228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727742720,1115.1463107091613,355.8219614845045,49.16413909853989,48.97471630499702,730.9633992427429,666.0961755509095,15.510655766965339,2602.93074084587,386.65330087355005,24477.00132684653,135.84160587944933,137.8477463877507,15602.992189423268,0,,2266.773500277347,,,,,2483.9220168998095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727742750,618.6490916065139,358.0967856598792,48.935746966381544,50.508434281762284,684.8332777016839,591.9732035324489,16.296658759454083,11496.978967311867,359.3925837420287,23664.482349306494,113.26451337964751,136.8897835933568,23332.305515416992,0,,4372.542542369634,,,,,4210.442508509778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727742780,519.0285439260266,373.4590089730276,49.643958831839015,49.15084915084915,441.5375,574.1315427938337,14.488057767080171,113301.69616067602,385.50147102317834,22266.81745037886,138.70881651557806,116.90118407861105,20039.314015780372,0,,70358.67403702113,,,,,67913.18761589032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727742810,1157.1512388861308,383.9955645906487,49.41685277748236,49.06332359854691,736.7359548596944,726.9398581505757,14.851817835621963,288539.6184494435,512.5172784518508,26893.191973280085,136.77525377886576,115.64022281977225,20742.293932077337,0,,78548.17938259953,,,,,148725.55823696306,,,,,,,,,,,,,,,,,,,,,,,,,,707.687281904016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727742840,803.4194682555734,217.23406863673273,50.94632687108094,48.091491129465815,679.778228379394,536.3713891509434,10.435261875944624,357650.24141664896,524.0841481889547,26488.47225741069,142.84940353006183,134.58622690601425,12738.774391580793,0,,230162.42939458336,,,,,149231.5834955466,,,,,,,,,,,,,,,,,,,,,,,,,,2858.4141445985706,2894.612466818991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727742870,845.951165226499,359.6863059126635,44.20348842638527,48.507462686567166,585.4444548946825,579.0497430311947,15.088529638183216,445954.04525728454,565.0623010101804,25963.789347798232,112.30375902542518,134.64145097786096,23948.90214312181,0,,245897.48590475516,,,,,250241.02759976801,,,,,,,,,,,,,,,,,,,,,,,,,,3023.725,3273.8197383443962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727742900,4392.7397168355365,306.9133974833457,49.19531473193029,49.1410307630843,695.3116248610547,702.2609785389798,14.821282168677264,488947.0277089235,498.79604112686883,24860.78514396322,75.725,111.83383344360796,15206.616681987422,0,,221418.03714511544,,,,,260929.43036810943,,,,,,,,,,,,,,,,,,,,,,,,,,38616.905903237115,47217.63229939198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727742930,17590.514890847364,289.2379809704512,34.55004212694252,49.26349517155445,703.174813441074,561.3657810699395,16.410602735100454,549504.1003397509,816.8288562659116,74051.64160992381,134.77466437629244,135.56766686017798,24313.48890809565,0,,221249.46556773272,,,,,256786.71084865954,,,,,,,,,,,,,,,,,,,,,,,,,,141091.31765598376,134481.98934917088,1569.41369476812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727742960,20297.77326000643,246.82942663049778,46.487456890442665,49.26683152798579,704.0283811923186,674.6723103726483,16.410602735100454,707324.6450295332,688.2091814638371,85204.90212765957,144.15930057779556,137.67019667170953,13117.036143047704,0,,303083.51563814696,,,,,231265.04759018292,,,,,,,,,,,,,,,,,,,,,,,,,,209803.5465287368,156407.60833333334,2929.1675661971262,2210.602064191706,2400.741981802673,2290.088746990344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727742990,20029.878378030906,448.997740811607,50.95752503858064,40.907700043331374,679.9469525335691,681.9488241659782,15.670174005567318,869111.6494410643,820.7663512643377,64188.88750241058,114.38375545119086,108.94809035790635,20637.01816110129,0,,232514.38066444275,,,,,325921.16213335807,,,,,,,,,,,,,,,,,,,,,,,,,,283055.4128806866,275368.2303882572,3200.8288431987216,3167.3440888803025,3332.290022985474,2991.8625,4076.7759978114386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727743020,5977.71866158199,378.6139608293278,33.825,47.7147693609818,731.6659552622774,720.5784230264823,14.581877474959237,1010315.1625144366,441.86341730223916,54623.50703623246,132.6138457488813,102.19862266793848,19780.840308125327,0,,229687.94794693522,,,,,243033.81067202715,,,,,,,,,,,,,,,,,,,,,,,,,,272366.5982076176,258433.14606114084,9624.000479602848,3574.327083333334,3421.9937499999996,4060.399047124852,4199.267717720072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727743050,822.5108225108223,208.6899131352013,50.93611734704998,50.52560823048341,672.0219067318542,565.0793130346904,13.049309701127036,884536.2254168193,661.19759271089,23068.98809485204,117.06358986354776,117.77907814728624,15183.183360371704,0,,279889.7306705753,,,,,246627.49781504023,,,,,,,,,,,,,,,,,,,,,,,,,,284965.40208234626,232417.55902487994,33929.01536136691,106200.45216890678,92200.90001213005,64854.48971665429,2945.560082783599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727743080,1286.5102311787261,219.23076923076923,48.17694833246932,38.82366245540452,579.8565388410011,702.5968837395126,14.533064460051454,1534751.159176922,568.1398822599068,27916.69577921047,138.56076799040008,134.1730814089107,13386.775197742169,0,,317137.42545018287,,,,,284432.2839980127,,,,,,,,,,,,,,,,,,,,,,,,,,311004.72401519516,261681.68321180707,45981.063177789605,186088.9028808921,131138.09255218448,147720.83573262105,2141.9201817290987,2305.312574677416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727743110,575.2931886445655,472.12439972558883,40.76229753504294,48.636698599852615,674.3919442292797,686.8147315153218,14.474405245554696,2289464.330639952,577.6845796717628,29468.831942789035,137.40064245351593,75.72500000000001,21339.338094630788,0,,270322.21536133194,,,,,171977.1125,,,,,,,,,,,,,,,,,,,,,,,,,,310441.9380255622,211847.59518857938,74005.65537048144,304404.161468225,279003.95013152267,157073.55859389005,201068.00368432942,2897.8739157438154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727743140,936.5237325182592,232.2734594606661,47.98347771212208,47.188712221322305,730.3485420077349,720.8385175968717,9.853228878387961,2308241.390682242,622.9213017082092,16462.0875,117.84330382917302,137.76685096394522,12018.78539584324,0,,402278.0758522779,,,,,230251.99701902698,,,,,,,,,,,,,,,,,,,,,,,,,,369785.8979579964,218678.44709241667,100050.47513812155,292544.1813610908,324016.8611963797,133755.04389844238,304483.1062280797,16256.037000278628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727743170,902.8459106059311,392.22153314164365,48.66134012195436,50.56526207605344,424.01250000000005,680.7271546073621,15.784556904938311,2688209.479428196,654.9451595251124,25879.82974959925,106.39610214116334,134.34063222990974,11635.121124292677,0,,408180.30970787274,,,,,180976.03547645354,,,,,,,,,,,,,,,,,,,,,,,,,,380085.4247653747,265359.8742001952,156206.0345669368,470288.1317519075,229414.8875,101992.4432296445,390245.7326629727,48084.01245371141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727743200,795.076721584736,230.5423814606556,50.36554259829556,49.79059303429915,694.6963638529206,714.9923191737392,15.244019999742935,2541435.0685302992,512.7038840126506,28481.571786219658,141.3947734652853,114.25802500438635,15595.219208591392,0,,263169.5571863233,,,,,226811.57714005394,,,,,,,,,,,,,,,,,,,,,,,,,,232774.02785959994,212502.15,205688.5770140464,445229.6149021279,298831.5088590453,71777.84726485869,383036.77888989996,98712.4504511611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727743230,20594.643766041085,423.0614015617749,33.825,50.29132168046612,672.1362823453336,683.7008764489681,14.150570204685962,2261763.939219239,656.2704613907198,123133.60840036161,135.82070653779599,135.78268943669664,24539.553466509984,0,,324913.13083247415,,,,,206847.64548875001,,,,,,,,,,,,,,,,,,,,,,,,,,248230.43263329877,302574.6639295411,270421.736659161,333909.1258345972,243656.2907480972,114624.09275044307,250036.37985053245,198909.1196802598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727743260,31508.071911196912,237.86105300636436,49.02677207201222,47.492639606158605,620.8145168187094,717.4029729759336,14.155695720272615,2099310.1476756884,492.0327734362675,144919.19657907344,113.87928991832962,134.5609811811425,15133.59701164579,0,,314591.3805164391,,,,,179410.22754900812,,,,,,,,,,,,,,,,,,,,,,,,,,289431.3618125185,313700.5039255644,283379.5088801145,371355.21111053025,273557.9700295968,118451.45269431337,328124.9768085744,286170.29155948793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727743290,22167.143359512367,457.057505601195,47.99889816015702,41.51512938813105,619.6787712584207,576.6605818544957,14.389778418916377,4173403.144324206,625.1166894061407,223534.37098109684,136.46772049047127,133.21231873594752,18635.060082803193,0,,330549.62650108745,,,,,209980.13398013398,,,,,,,,,,,,,,,,,,,,,,,,,,316213.69381363236,255374.19775493888,314707.71278930275,332975.8379862866,237793.7451950119,129533.35514477342,345041.30555043335,350084.2171327667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727743320,16616.857582492736,263.5032060424909,40.34886587950348,39.12789273851052,742.8651781565626,687.5650665124349,14.29512399195343,9852477.661685374,534.6852606226398,253565.12017404515,115.70404239372341,138.09560979961418,20362.58425180657,0,,319628.2043415837,,,,,224067.41857039515,,,,,,,,,,,,,,,,,,,,,,,,,,309806.93820808234,305949.4625053378,325828.0963520263,319148.3875950178,300938.46153846156,141937.091494077,262255.8605734577,341873.4493340297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727743350,625.0925578423119,447.9105419014123,48.779566592701,49.17978164532358,691.6183193216496,693.6709960470874,12.51920095243369,6382636.022586093,672.5618693445423,199943.92130392924,137.55450836967225,139.22094819874766,23259.08249038325,0,,189521.327693459,,,,,197089.52765026386,,,,,,,,,,,,,,,,,,,,,,,,,,216355.797565663,219620.42558533675,181543.6010005464,256888.77027348476,239382.7462534747,113438.14269098212,245980.37309805976,238375.3429602888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727743380,881.9363555886874,238.00531463786962,49.50805008944544,50.01807337791433,620.0250383416302,697.838330566136,14.13522700501464,7582003.702754944,450.0496144681803,94760.59753193331,136.1211862598677,141.23879193707432,13164.212500000001,0,,172964.0242273092,,,,,115017.46657848742,,,,,,,,,,,,,,,,,,,,,,,,,,106573.12079841532,150452.30207675605,151743.02518473836,164456.68032833675,69810.90259032465,96560.56811478056,166343.4036943551,140444.87226151742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727743410,879.574032482315,460.3250637762207,50.62075588174771,42.01262606290259,592.9280968723286,700.6257349596148,11.401573653471772,2523861.4699209603,554.4512853938727,26124.645474367593,141.9418324950798,135.48849665759894,15470.57605499648,0,,64756.09649506162,,,,,55703.88236468279,,,,,,,,,,,,,,,,,,,,,,,,,,17269.751546759093,81142.79750219845,78278.86618013105,60427.465570857385,71338.42289761845,53121.556251979164,85719.42247399174,100715.80319322254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727743440,933.0680292162065,231.08040341004065,48.44856279110989,49.390259870632086,717.5247324853625,572.7416285246757,13.797861331493621,585241.1304603174,582.0079737782045,25531.51005087407,141.6830808938396,133.3850736250367,14271.01894665614,0,,53432.84097407292,,,,,47183.25934241636,,,,,,,,,,,,,,,,,,,,,,,,,,27137.047368996828,52435.01081251425,50782.86262991415,30198.675000000003,26404.462002766482,35499.799887937246,33448.380096109126,84638.59164063967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727743470,595.6673059607419,479.1785113418808,49.18032786885246,47.894763573569,698.5193350414108,712.7172574565485,13.405824085797276,1339798.094581565,661.1861926487045,21197.07869075369,116.95937218415818,133.82057372556187,20369.655762601982,0,,128853.17493342211,,,,,119041.25560538117,,,,,,,,,,,,,,,,,,,,,,,,,,23880.6,195592.6376920195,57806.245517047646,122590.06406795525,84956.37234254806,79839.45255515094,105816.83629110466,46706.524999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727743500,596.0771862448031,238.12166585495692,46.62011458227037,49.14944628382234,609.4837355946945,703.3135089209857,13.395633661313731,2148092.26608881,501.7850384115715,23132.170371328204,140.01208403048895,138.89452675732358,19004.892621434443,0,,181449.99381366768,,,,,131969.54963011868,,,,,,,,,,,,,,,,,,,,,,,,,,70542.18887577511,211029.02327756298,206621.17403054493,230893.18710610137,132813.45732445194,333285.8510292272,101133.02507420142,156635.21168753726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727743530,1038.3785080355,292.9876474731051,49.44570712927315,36.41336167598209,618.7517721243748,675.5479736478828,14.69631713105388,4704477.013752456,465.41759159371134,28589.81950396052,110.84461430837239,139.81869304990025,13214.681581721125,0,,196319.77589148429,,,,,275283.0500320719,,,,,,,,,,,,,,,,,,,,,,,,,,96850.15322559522,389288.2391344899,249041.6840439297,227873.26127073794,172329.33520322805,376435.0383175905,261339.98016093284,174135.3397392537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727743560,992.350505130437,306.4576875162963,50.49898938858009,50.11374053576885,613.0258282687178,698.6311963498569,14.798929685764241,6472057.025306272,477.40568892475284,21672.55650516087,118.762141141982,139.7584496973016,23321.264899702284,0,,160583.14654888256,,,,,203276.4062820776,,,,,,,,,,,,,,,,,,,,,,,,,,98089.5865025137,263548.1976023581,178951.10043002438,220319.98831746707,156826.51184963222,397360.4924002142,271299.50889725104,127121.57369349986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
