timestamp,compose-post-service,home-timeline-redis,home-timeline-service,jaeger,media-frontend,media-memcached,media-mongodb,media-service,nginx-thrift,post-storage-memcached,post-storage-mongodb,post-storage-service,social-graph-mongodb,social-graph-redis,social-graph-service,text-service,unique-id-service,url-shorten-memcached,url-shorten-mongodb,url-shorten-service,user-memcached,user-mention-service,user-mongodb,user-service,user-timeline-mongodb,user-timeline-redis,user-timeline-service
1727216130,9797632,2744320,3440640,128860160,21426176,1867776,60919808,3428352,49135616,1658880,100282368,6209536,64442368,2760704,3080192,6176768,4161536,1662976,115257344,6078464,1798144,2961408,96169984,4157440,103387136,33300480,6377472
1727216160,9797632,2744320,3440640,128925696,21426176,1867776,60919808,3428352,49135616,1658880,100282368,6209536,64442368,2760704,3080192,6176768,4161536,1662976,115257344,6078464,1798144,2961408,96169984,4157440,103387136,33300480,6377472
1727216190,9797632,2744320,3440640,128925696,21426176,1867776,60919808,3428352,49135616,1658880,100290560,6209536,64442368,2760704,3080192,6176768,4161536,1662976,115257344,6078464,1798144,2961408,96169984,4157440,103387136,33304576,6377472
1727216220,9797632,2744320,3440640,128925696,21426176,1867776,60919808,3428352,49135616,1658880,100294656,6209536,64442368,2760704,3080192,6176768,4161536,1662976,115269632,6078464,1798144,2961408,96169984,4157440,103387136,33304576,6377472
1727216250,9797632,2744320,3440640,128167936,21426176,1867776,60919808,3428352,49135616,1658880,100298752,6209536,64442368,2760704,3080192,6176768,4161536,1662976,115269632,6078464,1798144,2961408,96169984,4157440,103387136,33304576,6377472
1727216280,9797632,2744320,3440640,8785920,21426176,1867776,60919808,3428352,49135616,1658880,100298752,6209536,64442368,2760704,3080192,6176768,4161536,1662976,115269632,6078464,1798144,2961408,96169984,4157440,103387136,33304576,6377472
1727216310,9797632,2744320,3440640,8785920,21426176,1867776,60923904,3428352,49135616,1658880,100298752,6209536,64454656,2760704,3080192,6176768,4161536,1662976,115281920,6078464,1798144,2961408,96169984,4157440,103387136,33304576,6377472
1727216340,9797632,3006464,3440640,8785920,21426176,1867776,60923904,3428352,49135616,1658880,100302848,6209536,64454656,2760704,3080192,6176768,4161536,1662976,115281920,6078464,1798144,2961408,96169984,4157440,103387136,33304576,6377472
1727216370,9797632,2744320,3440640,8785920,21426176,1867776,60923904,3428352,49135616,1658880,100298752,6209536,64716800,2760704,3080192,6176768,4161536,1662976,115281920,6078464,1798144,2961408,96169984,4157440,103383040,33304576,6377472
1727216400,9797632,2744320,3440640,8785920,21426176,1867776,60923904,3428352,49135616,1658880,100298752,6209536,64454656,2760704,3080192,6176768,4161536,1662976,115281920,6078464,1798144,2961408,96169984,4157440,103346176,33304576,6377472
1727216430,9797632,2744320,3440640,8785920,21426176,1867776,60923904,3428352,49135616,1658880,100298752,6209536,64454656,2760704,3080192,6176768,4161536,1662976,115281920,6078464,1798144,2961408,96169984,4157440,103346176,33304576,6377472
1727216460,9797632,2744320,3440640,8785920,21426176,1867776,60923904,3428352,49135616,1658880,100298752,6209536,64454656,2760704,3080192,6176768,4161536,1662976,115281920,6078464,1798144,2961408,96169984,4157440,103350272,33304576,6377472
1727216490,9797632,2744320,3440640,8785920,21426176,1867776,60923904,3428352,49135616,1658880,100298752,6209536,64454656,2760704,3080192,6176768,4161536,1662976,115286016,6078464,1798144,2961408,96169984,4157440,103350272,33304576,6377472
1727216520,9797632,3006464,3440640,8785920,21426176,1867776,60923904,3428352,49135616,1658880,100298752,6209536,64454656,3022848,3080192,6176768,4161536,1662976,115281920,6078464,1798144,2961408,96169984,4157440,103350272,33304576,6377472
1727216550,9797632,3006464,3440640,8785920,21426176,1867776,60923904,3428352,49135616,1658880,100294656,6209536,64454656,2760704,3080192,6176768,4161536,1662976,115294208,6078464,1798144,2961408,96169984,4157440,103342080,33304576,6377472
1727216580,9797632,2744320,3440640,8785920,21426176,1867776,60923904,3428352,49135616,1658880,100298752,6209536,64454656,3022848,3080192,6176768,4161536,1662976,115281920,6078464,1798144,2961408,96169984,4157440,103342080,33304576,6377472
1727216610,9797632,2744320,3440640,8785920,21426176,1867776,60923904,3428352,49135616,1658880,100298752,6209536,64454656,3022848,3080192,6176768,4161536,1662976,115281920,6078464,1798144,2961408,96174080,4157440,103342080,33304576,6377472
1727216640,9797632,2744320,3440640,8785920,21426176,1867776,60923904,3428352,49135616,1658880,100302848,6209536,64454656,3022848,3080192,6176768,4161536,1662976,115281920,6078464,1798144,2961408,96432128,4157440,103342080,33566720,6377472
1727216670,9797632,3006464,3440640,8785920,21426176,1867776,61186048,3428352,49135616,1658880,99241984,6209536,64716800,3022848,3080192,6176768,4161536,1662976,115294208,6078464,1798144,2961408,96169984,4157440,103342080,33566720,6377472
1727216700,9797632,2744320,3440640,8785920,21426176,1867776,60923904,3428352,49135616,1658880,99241984,6209536,64454656,2760704,3080192,6176768,4161536,1662976,115281920,6078464,1798144,2961408,96169984,4157440,103342080,33304576,6377472
1727216730,14835712,2744320,3346432,9519104,21426176,1867776,60923904,3350528,49946624,1658880,99540992,6258688,64458752,2809856,3096576,6184960,4145152,1662976,115290112,6115328,1798144,2940928,96182272,4112384,103395328,33619968,6553600
1727216760,16326656,2748416,3489792,16465920,21426176,1867776,60923904,3399680,49750016,1658880,101978112,6193152,64462848,2777088,3153920,6488064,4145152,1662976,117170176,6438912,1798144,2994176,96178176,4186112,103796736,33898496,6582272
1727216790,16642048,2744320,3317760,21970944,21426176,1867776,60923904,3424256,49754112,1658880,104546304,6135808,64720896,2801664,3178496,6770688,4186112,1662976,119062528,6369280,1798144,3006464,96174080,4182016,104787968,34115584,6619136
1727216820,16146432,2744320,3399680,26898432,21426176,1867776,60923904,3452928,49754112,1658880,106758144,6111232,64462848,2789376,3203072,6193152,4198400,1662976,120373248,6086656,1798144,2895872,96186368,4182016,105009152,34627584,6569984
1727216850,16973824,2744320,3399680,30093312,21426176,1867776,60923904,3473408,49750016,1658880,109240320,6209536,64458752,2772992,3129344,6389760,4145152,1662976,122212352,6111232,1810432,2949120,96182272,4231168,105558016,34578432,6508544
1727216880,16965632,3002368,3313664,33902592,21426176,1867776,60923904,3354624,49754112,1658880,111898624,6471680,64454656,2797568,3133440,6455296,4190208,1662976,123846656,6098944,1802240,3186688,96182272,4255744,106201088,35020800,6606848
1727216910,10100736,2740224,3375104,38768640,21426176,1867776,60923904,3448832,49737728,1658880,113991680,6258688,64462848,2781184,3129344,6311936,4186112,1662976,126758912,6115328,1798144,2969600,96178176,4132864,106762240,35012608,6475776
1727216940,10100736,2740224,3375104,38789120,21426176,1867776,60923904,3448832,49352704,1658880,114003968,6258688,64462848,2760704,3129344,6311936,4186112,1662976,126779392,6115328,1798144,2965504,96178176,4132864,106762240,34942976,6475776
1727216970,10100736,2740224,3371008,38789120,21426176,1867776,60923904,3448832,49352704,1658880,114003968,6258688,64462848,2760704,3129344,6307840,4186112,1662976,126812160,6115328,1798144,2961408,96178176,4132864,106758144,34942976,6475776
1727217000,10100736,2740224,3371008,38789120,21426176,1867776,60923904,3448832,49176576,1658880,114008064,6258688,64462848,2760704,3129344,6307840,4186112,1662976,126812160,6115328,1798144,2961408,96178176,4132864,106467328,34942976,6475776
1727217030,10100736,2740224,3371008,38850560,21426176,1867776,60923904,3448832,49176576,1658880,114003968,6258688,64462848,2760704,3129344,6307840,4186112,1662976,126812160,6115328,1798144,2961408,96182272,4132864,106467328,34951168,6475776
1727217060,10100736,2740224,3371008,38850560,21426176,1867776,60923904,3448832,49176576,1658880,114008064,6258688,64462848,2760704,3129344,6307840,4186112,1662976,126812160,6115328,1798144,2961408,96178176,4132864,106479616,34951168,6475776
1727217090,10100736,2740224,3371008,38850560,21426176,1867776,60923904,3448832,49176576,1658880,114024448,6258688,64462848,2760704,3129344,6307840,4186112,1662976,126812160,6115328,1798144,2961408,96182272,4132864,106479616,34951168,6475776
1727217120,10100736,2740224,3371008,38850560,21426176,1867776,60923904,3448832,49176576,1658880,114024448,6258688,64462848,2760704,3129344,6307840,4186112,1662976,126812160,6115328,1798144,2961408,96178176,4132864,106504192,34951168,6475776
1727217150,10100736,2740224,3371008,35622912,21426176,1867776,60923904,3448832,49176576,1658880,114024448,6258688,64462848,2760704,3129344,6307840,4186112,1662976,126812160,6115328,1798144,2961408,96178176,4132864,106504192,34951168,6475776
1727217180,10100736,2740224,3371008,35622912,21426176,1867776,60923904,3448832,49176576,1658880,114024448,6258688,64466944,2760704,3129344,6307840,4186112,1662976,126812160,6115328,1798144,2961408,96178176,4132864,106504192,34951168,6475776
1727217210,10100736,2740224,3371008,35622912,21426176,1867776,60923904,3448832,49176576,1658880,114024448,6258688,64466944,2760704,3129344,6307840,4186112,1662976,126812160,6115328,1798144,2961408,96178176,4132864,106504192,34951168,6475776
1727217240,10100736,2740224,3371008,35684352,21426176,1867776,60923904,3448832,49176576,1658880,114024448,6258688,64466944,2760704,3129344,6307840,4186112,1662976,126812160,6115328,1798144,2961408,96178176,4132864,106504192,34951168,6475776
1727217270,10100736,2740224,3371008,35684352,21426176,1867776,60923904,3448832,49176576,1658880,114024448,6258688,64729088,2760704,3129344,6307840,4186112,1662976,126812160,6115328,1798144,2961408,96178176,4132864,106549248,34951168,6475776
1727217300,10100736,2740224,3371008,35684352,21426176,1867776,60923904,3448832,49176576,1658880,114024448,6258688,64466944,2760704,3129344,6307840,4186112,1662976,126812160,6115328,1798144,2961408,96178176,4132864,106549248,34951168,6475776
1727217330,10100736,2740224,3371008,35684352,21426176,1867776,60923904,3448832,49176576,1658880,114040832,6258688,64466944,2760704,3129344,6307840,4186112,1662976,126812160,6115328,1798144,2961408,96178176,4132864,106549248,35213312,6475776
1727217360,10100736,2740224,3371008,35684352,21426176,1867776,61186048,3448832,49176576,1658880,114065408,6258688,64466944,2760704,3129344,6307840,4186112,1662976,126816256,6115328,1798144,2961408,96178176,4132864,106622976,35213312,6475776
1727217390,10100736,3002368,3371008,35684352,21426176,1867776,60928000,3448832,49176576,1658880,114040832,6258688,64466944,2760704,3129344,6307840,4186112,1662976,126812160,6115328,1798144,2961408,96178176,4132864,106618880,35213312,6475776
1727217420,10100736,3002368,3371008,35684352,21426176,1867776,60928000,3448832,49176576,1658880,114040832,6258688,64466944,3022848,3129344,6307840,4186112,1662976,126836736,6115328,1798144,2961408,96178176,4132864,106881024,34951168,6475776
1727217450,10100736,2740224,3371008,35684352,21426176,1867776,60928000,3448832,49176576,1658880,114040832,6258688,64466944,2760704,3129344,6307840,4186112,1662976,126820352,6115328,1798144,2961408,96178176,4132864,106618880,34951168,6475776
1727217480,10100736,3002368,3371008,35684352,21426176,1867776,60928000,3448832,49176576,1658880,114044928,6258688,64466944,3022848,3129344,6307840,4186112,1662976,126828544,6115328,1798144,2961408,96178176,4132864,106618880,35213312,6475776
1727217510,13766656,2744320,3481600,35708928,21426176,1867776,60928000,3330048,50036736,1658880,114421760,6135808,64466944,2805760,3186688,6549504,4259840,1662976,126832640,6176768,1798144,2990080,96182272,4206592,106618880,35160064,6565888
1727217540,15790080,2744320,3407872,44744704,21426176,1867776,60928000,3403776,49844224,1658880,116674560,6111232,64471040,2772992,3104768,6164480,4136960,1662976,127729664,6205440,1810432,2949120,96182272,4157440,106663936,35422208,6557696
1727217570,15589376,2744320,3452928,46288896,21426176,1867776,60928000,3457024,49848320,1658880,119099392,6135808,64475136,2801664,3104768,6193152,4284416,1662976,130052096,6111232,1798144,2928640,96178176,4132864,107343872,35708928,6692864
1727217600,17129472,2744320,3424256,53563392,21426176,1867776,60928000,3399680,49860608,1658880,120516608,6283264,64479232,2789376,3158016,6733824,4186112,1662976,132173824,6180864,1802240,2904064,96423936,4231168,108367872,35880960,6635520
1727217630,14049280,2748416,3428352,59801600,21426176,1867776,60928000,3448832,49766400,1658880,123588608,6209536,64479232,2801664,3104768,6303744,4091904,1662976,135081984,6127616,1798144,2973696,96428032,4280320,108916736,35966976,6766592
1727217660,9928704,2744320,3424256,60739584,21426176,1867776,60928000,3448832,49446912,1658880,123965440,6209536,64479232,2760704,3104768,6303744,4161536,1662976,189878272,6320128,1798144,2973696,96436224,4182016,109199360,35921920,6537216
1727217690,9928704,2744320,3420160,60739584,21426176,1867776,60928000,3448832,49442816,1658880,123961344,6209536,64479232,2760704,3104768,6303744,4161536,1662976,190304256,6320128,1798144,2965504,96411648,4182016,109199360,35921920,6537216
1727217720,9928704,2744320,3420160,60776448,21426176,1867776,60928000,3448832,49430528,1658880,123961344,6209536,64483328,2760704,3104768,6303744,4161536,1662976,190566400,6320128,1798144,2965504,96415744,4182016,109199360,35921920,6537216
1727217750,9928704,2744320,3420160,60776448,21426176,1867776,60928000,3448832,49262592,1658880,123965440,6209536,64479232,2760704,3104768,6303744,4161536,1662976,190652416,6320128,1798144,2965504,96415744,4182016,109199360,35921920,6537216
1727217780,9928704,2744320,3420160,60776448,21426176,1867776,60928000,3448832,49262592,1658880,123965440,6209536,64479232,2760704,3104768,6303744,4161536,1662976,190935040,6320128,1798144,2965504,96415744,4182016,109199360,35921920,6537216
1727217810,9928704,2744320,3420160,60776448,21426176,1867776,60928000,3448832,49262592,1658880,123965440,6209536,64479232,2760704,3104768,6303744,4161536,1662976,191000576,6320128,1798144,2965504,96210944,4182016,109199360,35926016,6537216
1727217840,9928704,2744320,3420160,54239232,21426176,1867776,60928000,3448832,49262592,1658880,123965440,6209536,64479232,2760704,3104768,6303744,4161536,1662976,191021056,6320128,1798144,2965504,96215040,4182016,109199360,35926016,6537216
1727217870,9928704,2744320,3420160,54239232,21426176,1867776,60928000,3448832,49262592,1658880,123969536,6209536,64479232,2760704,3104768,6303744,4161536,1662976,191021056,6320128,1798144,2965504,96215040,4182016,109199360,35926016,6537216
1727217900,9928704,2744320,3420160,54239232,21426176,1867776,60928000,3448832,49262592,1658880,123965440,6209536,64479232,2760704,3104768,6303744,4161536,1662976,58933248,6320128,1798144,2965504,96215040,4182016,109199360,35926016,6537216
1727217930,9928704,2744320,3420160,54239232,21426176,1867776,60928000,3448832,49262592,1658880,123965440,6209536,64479232,2760704,3104768,6303744,4161536,1662976,58933248,6320128,1798144,2965504,96215040,4182016,109199360,35926016,6537216
1727217960,9928704,2744320,3420160,54329344,21426176,1867776,60928000,3448832,49262592,1658880,123965440,6209536,64479232,2760704,3104768,6303744,4161536,1662976,58945536,6316032,1798144,2965504,96215040,4182016,109199360,35926016,6537216
1727217990,9928704,2744320,3420160,54329344,21426176,1867776,60928000,3448832,49262592,1658880,123965440,6209536,64479232,2760704,3104768,6303744,4161536,1662976,58945536,6316032,1798144,2965504,96215040,4182016,109199360,35926016,6537216
1727218020,9928704,2744320,3420160,54329344,21426176,1867776,60928000,3448832,49262592,1658880,123965440,6209536,64479232,2760704,3104768,6303744,4161536,1662976,58949632,6316032,1798144,2965504,96260096,4182016,109199360,35926016,6537216
1727218050,9928704,2744320,3420160,54329344,21426176,1867776,60928000,3448832,49262592,1658880,123969536,6209536,64479232,2760704,3104768,6303744,4161536,1662976,58949632,6316032,1798144,2965504,96260096,4182016,109199360,35926016,6537216
1727218080,9928704,2744320,3420160,54362112,21426176,1867776,60928000,3448832,49262592,1658880,123969536,6209536,64479232,2760704,3104768,6303744,4161536,1662976,58953728,6316032,1798144,2965504,96260096,4182016,109199360,35926016,6537216
1727218110,9928704,3006464,3420160,54362112,21426176,1867776,61190144,3448832,49262592,1658880,123969536,6209536,64479232,2760704,3104768,6303744,4161536,1662976,58953728,6316032,1798144,2965504,96260096,4182016,109199360,35926016,6537216
1727218140,9928704,2744320,3420160,54362112,21426176,1867776,60928000,3448832,49262592,1658880,123973632,6209536,64479232,3022848,3104768,6303744,4161536,1662976,59023360,6316032,1798144,2965504,96260096,4182016,109199360,36188160,6537216
1727218170,9928704,3006464,3420160,54362112,21426176,1867776,60928000,3448832,49262592,1658880,123973632,6209536,64483328,2760704,3104768,6303744,4161536,1662976,59023360,6316032,1798144,2965504,96522240,4182016,109199360,36188160,6537216
1727218200,9928704,2744320,3420160,54333440,21426176,1867776,60928000,3448832,49262592,1658880,123969536,6209536,64462848,2760704,3104768,6303744,4161536,1662976,59097088,6316032,1798144,2965504,96321536,4182016,109199360,35926016,6537216
1727218230,9928704,2744320,3420160,54333440,21426176,1867776,60928000,3448832,49262592,1658880,123985920,6209536,64458752,3022848,3104768,6303744,4161536,1662976,59097088,6316032,1798144,2965504,96321536,4182016,109199360,35926016,6537216
1727218260,9928704,3006464,3420160,54333440,21426176,1867776,60928000,3448832,49262592,1658880,123985920,6209536,64458752,3022848,3104768,6303744,4161536,1662976,59187200,6316032,1798144,2965504,96321536,4182016,109199360,35926016,6537216
1727218290,9928704,2744320,3420160,54333440,21426176,1867776,60928000,3448832,49262592,1658880,123985920,6209536,64458752,3022848,3104768,6303744,4161536,1662976,59195392,6316032,1798144,2965504,96051200,4182016,109203456,35926016,6537216
1727218320,9928704,3006464,3420160,54370304,21426176,1867776,61190144,3448832,49262592,1658880,123985920,6209536,64462848,2760704,3104768,6303744,4161536,1662976,59203584,6316032,1798144,2965504,96059392,4182016,109203456,36188160,6537216
1727218350,17678336,2748416,3383296,54370304,21426176,1867776,60928000,3448832,50118656,1658880,124354560,6209536,64495616,2813952,4026368,7077888,4284416,1662976,70266880,7069696,1798144,2965504,96325632,4136960,109195264,35926016,13193216
1727218380,17825792,2744320,3534848,57810944,21426176,1867776,60928000,3473408,49926144,1658880,126906368,6209536,64495616,2789376,3579904,6426624,4235264,1662976,70393856,6545408,1798144,2932736,96329728,4354048,109363200,38137856,8978432
1727218410,19099648,2744320,3600384,67055616,21426176,1867776,60928000,3403776,49893376,1658880,130736128,6184960,64512000,2805760,3559424,6090752,4136960,1662976,72712192,6250496,1798144,2949120,96141312,4169728,110227456,38363136,9158656
1727218440,18460672,2744320,3526656,75042816,21426176,1867776,60928000,3424256,49868800,1658880,132575232,6209536,64241664,2772992,3837952,6389760,4161536,1662976,74883072,6209536,1802240,2953216,96178176,4235264,111177728,38457344,9048064
1727218470,18567168,2744320,3727360,75304960,21426176,1867776,60928000,3424256,49733632,1658880,130404352,6111232,64512000,2805760,3629056,6283264,4259840,1662976,76541952,6234112,1802240,2924544,96444416,4182016,111894528,38535168,9117696
1727218500,18034688,2744320,3796992,86810624,21426176,1867776,60928000,3497984,49733632,1658880,133599232,6316032,64262144,2809856,3526656,6520832,4190208,1662976,78045184,6246400,1814528,2932736,96186368,4161536,112087040,38752256,9125888
1727218530,18915328,2744320,3518464,90275840,21426176,1867776,60928000,3497984,49733632,1658880,211636224,6193152,64262144,2809856,3543040,6193152,4186112,1662976,80351232,6328320,1802240,2953216,96428032,4231168,112611328,38739968,8998912
1727218560,17948672,2752512,3600384,90284032,21426176,1867776,60928000,3473408,49737728,1658880,211992576,6119424,64270336,2789376,3567616,6062080,4161536,1662976,82505728,6258688,1798144,2953216,96247808,4132864,113266688,39030784,9322496
1727218590,18690048,2744320,3559424,93782016,21426176,1867776,60928000,3645440,49737728,1658880,214728704,6266880,64270336,2768896,3592192,6848512,4407296,1662976,83628032,6238208,1798144,2871296,96256000,4280320,114155520,39485440,9261056
1727218620,10608640,2744320,3715072,97136640,21426176,1867776,60928000,3645440,49328128,1658880,214745088,6266880,64274432,2764800,3592192,6848512,4407296,1662976,84152320,6213632,1798144,2871296,96251904,4280320,114163712,39116800,9261056
1727218650,10608640,2744320,3710976,97259520,21426176,1867776,60928000,3645440,49328128,1658880,215076864,6266880,64278528,2764800,3592192,6848512,4407296,1662976,84152320,6213632,1798144,2867200,96260096,4280320,114163712,39116800,9261056
1727218680,10608640,2744320,3710976,97259520,21426176,1867776,60928000,3645440,49311744,1658880,215085056,6266880,64286720,2764800,3592192,6848512,4407296,1662976,84152320,6213632,1798144,2867200,96325632,4280320,114163712,39116800,9261056
1727218710,10608640,2744320,3710976,97259520,21426176,1867776,60928000,3645440,49143808,1658880,215158784,6266880,64286720,2764800,3592192,6848512,4407296,1662976,84152320,6213632,1798144,2867200,96325632,4280320,114163712,39116800,9261056
1727218740,10608640,2744320,3710976,97259520,21426176,1867776,60928000,3645440,49143808,1658880,215162880,6266880,64286720,2764800,3592192,6848512,4407296,1662976,84152320,6213632,1798144,2867200,96325632,4280320,114163712,39116800,9261056
1727218770,10608640,2744320,3710976,86765568,21426176,1867776,60932096,3645440,49143808,1658880,215232512,6266880,64286720,2764800,3592192,6848512,4407296,1662976,84152320,6213632,1798144,2867200,96325632,4280320,114163712,39116800,9261056
1727218800,10608640,2744320,3710976,86765568,21426176,1867776,60932096,3645440,49143808,1658880,81641472,6266880,64286720,2764800,3592192,6848512,4407296,1662976,84152320,6213632,1798144,2867200,96325632,4280320,114167808,39116800,9261056
1727218830,10608640,2744320,3710976,86765568,21426176,1867776,60928000,3645440,49143808,1658880,81723392,6266880,64548864,3026944,3592192,6848512,4407296,1662976,84152320,6213632,1798144,2867200,96329728,4280320,114167808,39116800,9261056
1727218860,10608640,2744320,3710976,86765568,21426176,1867776,60928000,3645440,49143808,1658880,81985536,6266880,64286720,3026944,3592192,6848512,4407296,1662976,84418560,6213632,1798144,2867200,96329728,4280320,114167808,39116800,9261056
1727218890,10608640,2744320,3710976,86831104,21426176,1867776,60928000,3645440,49143808,1658880,81735680,6266880,64286720,2764800,3592192,6848512,4407296,1662976,84680704,6213632,1798144,2867200,96329728,4280320,114167808,39378944,9261056
1727218920,10608640,2744320,3710976,86831104,21426176,1867776,60928000,3645440,49143808,1658880,81739776,6266880,64323584,2764800,3592192,6848512,4407296,1662976,84156416,6213632,1798144,2867200,96575488,4280320,114167808,39116800,9261056
1727218950,14069760,2744320,3612672,86831104,21426176,1867776,60858368,3645440,50274304,1658880,81735680,6152192,64344064,2764800,3670016,6848512,4190208,1662976,84160512,6311936,1806336,2867200,96333824,4231168,114167808,39116800,9146368
1727218980,15040512,2744320,3538944,86962176,21426176,1867776,60923904,3522560,49741824,1658880,82018304,6152192,64352256,2797568,3567616,6557696,4186112,1662976,84209664,6221824,1798144,2953216,96440320,4280320,114233344,39481344,9080832
1727219010,17571840,2748416,3612672,90726400,21426176,1867776,60923904,3481600,49754112,1658880,84926464,6144000,64352256,2781184,3649536,6193152,4210688,1662976,85016576,6221824,1802240,2965504,96423936,4136960,114991104,39714816,8978432
1727219040,16216064,2744320,3620864,95805440,21426176,1867776,60923904,3497984,49807360,1658880,88014848,6144000,64348160,2793472,3694592,6283264,4120576,1662976,87339008,6246400,1814528,2928640,96423936,4206592,115949568,39837696,9318400
1727219070,15839232,2744320,3657728,111468544,21426176,1867776,60928000,3497984,49770496,1658880,92323840,6119424,64344064,2793472,3596288,6868992,4116480,1662976,89550848,6238208,1802240,2904064,96673792,4206592,116809728,39923712,9023488
1727219100,15863808,2744320,3616768,123990016,21426176,1867776,60788736,3473408,49778688,1658880,95567872,6152192,64344064,2801664,3575808,6270976,4116480,1662976,91406336,6205440,1802240,3223552,96931840,4378624,117587968,40103936,9064448
1727219130,15548416,2744320,3543040,131751936,21426176,1867776,60788736,3358720,49774592,1658880,97366016,6070272,64352256,2772992,3571712,6291456,4198400,1662976,93884416,6193152,1806336,2973696,96677888,4206592,118173696,40255488,9031680
1727219160,16134144,2744320,3538944,131784704,21426176,1867776,60788736,3403776,49782784,1658880,100270080,6168576,64344064,2777088,3620864,6275072,4153344,1662976,96006144,6287360,1810432,2973696,96686080,4255744,118456320,40435712,9162752
1727219190,15110144,2744320,3551232,131903488,21426176,1867776,60788736,3448832,49696768,1658880,102055936,6168576,64344064,2764800,3637248,6197248,4263936,1662976,97124352,6221824,1798144,2949120,96694272,4132864,118956032,40656896,9129984
1727219220,9953280,2744320,3547136,131944448,21426176,1867776,60788736,3448832,49352704,1658880,103264256,6094848,64344064,2764800,3596288,6197248,4087808,1662976,98058240,6242304,1798144,2945024,96698368,4132864,119287808,40427520,9129984
1727219250,9953280,2744320,3543040,132018176,21426176,1867776,60788736,3448832,49352704,1658880,103391232,6094848,64344064,2764800,3596288,6197248,4087808,1662976,98058240,6242304,1798144,2940928,96698368,4132864,119287808,40427520,9129984
1727219280,9953280,2744320,3543040,132018176,21426176,1867776,60788736,3448832,49180672,1658880,103391232,6094848,64344064,2764800,3596288,6197248,4087808,1662976,97792000,6242304,1798144,2940928,96698368,4132864,119382016,40427520,9129984
1727219310,9953280,2744320,3543040,132018176,21426176,1867776,60887040,3448832,49180672,1658880,103391232,6094848,64344064,2764800,3596288,6197248,4087808,1662976,98418688,6242304,1798144,2940928,96698368,4132864,119382016,40427520,9129984
1727219340,9953280,2744320,3543040,132018176,21426176,1867776,60887040,3448832,49180672,1658880,103391232,6094848,64344064,2764800,3596288,6197248,4087808,1662976,98742272,6242304,1798144,2940928,96698368,4132864,119382016,40427520,9129984
1727219370,9953280,2744320,3543040,117784576,21426176,1867776,60887040,3448832,49180672,1658880,103395328,6094848,64344064,2764800,3596288,6197248,4087808,1662976,98742272,6242304,1798144,2940928,96698368,4132864,119382016,40427520,9129984
1727219400,9953280,2744320,3543040,117784576,21426176,1867776,60887040,3448832,49180672,1658880,103391232,6094848,64344064,2764800,3596288,6197248,4087808,1662976,98787328,6242304,1798144,2940928,96698368,4132864,119390208,40427520,9129984
1727219430,9953280,2744320,3543040,117784576,21426176,1867776,60903424,3448832,49180672,1658880,103391232,6094848,64348160,2764800,3596288,6197248,4087808,1662976,98791424,6242304,1798144,2940928,96698368,4132864,119386112,40427520,9129984
1727219460,9953280,2744320,3543040,117784576,21426176,1867776,60903424,3448832,49180672,1658880,103403520,6094848,64344064,2764800,3596288,6197248,4087808,1662976,98799616,6242304,1798144,2940928,96698368,4132864,119386112,40431616,9129984
1727219490,9953280,2744320,3543040,117768192,21426176,1867776,60903424,3448832,49180672,1658880,103403520,6094848,64348160,2764800,3596288,6197248,4087808,1662976,98803712,6242304,1798144,2940928,96698368,4132864,119386112,40431616,9129984
1727219520,9953280,2744320,3543040,117768192,21426176,1867776,60903424,3448832,49180672,1658880,103403520,6094848,64348160,2764800,3596288,6197248,4087808,1662976,98811904,6242304,1798144,2940928,96698368,4132864,119386112,40431616,9129984
1727219550,9953280,2744320,3543040,117768192,21426176,1867776,59768832,3448832,49180672,1658880,103407616,6094848,64348160,2764800,3596288,6197248,4087808,1662976,98811904,6242304,1798144,2940928,96698368,4132864,119386112,40431616,9129984
1727219580,9953280,2744320,3543040,117768192,21426176,1867776,59789312,3448832,49180672,1658880,103407616,6094848,64348160,2764800,3596288,6197248,4087808,1662976,98816000,6242304,1798144,2940928,96698368,4132864,119386112,40431616,9129984
1727219610,9953280,3006464,3543040,117768192,21426176,1867776,59793408,3448832,49180672,1658880,103407616,6094848,64356352,2764800,3596288,6197248,4087808,1662976,98816000,6242304,1798144,2940928,96698368,4132864,119386112,40431616,9129984
1727219640,9953280,3006464,3543040,117768192,21426176,1867776,59813888,3448832,49180672,1658880,103411712,6094848,64360448,2764800,3596288,6197248,4087808,1662976,98820096,6242304,1798144,2940928,96698368,4132864,119386112,40431616,9129984
1727219670,9953280,2744320,3543040,117768192,21426176,1867776,59822080,3448832,49180672,1658880,103407616,6094848,64360448,2764800,3596288,6197248,4087808,1662976,98820096,6242304,1798144,2940928,96698368,4132864,119390208,40693760,9129984
1727219700,9953280,2744320,3543040,117768192,21426176,1867776,59826176,3448832,49180672,1658880,103411712,6094848,64360448,2764800,3596288,6197248,4087808,1662976,98836480,6242304,1798144,2940928,96964608,4132864,119386112,40693760,9129984
1727219730,9953280,3006464,3543040,118030336,21426176,1867776,59826176,3448832,49180672,1658880,103407616,6094848,64360448,2764800,3596288,6197248,4087808,1662976,98836480,6242304,1798144,2940928,96698368,4132864,119386112,40693760,9129984
1727219760,9953280,2744320,3543040,117768192,21426176,1867776,59858944,3448832,49180672,1658880,103407616,6356992,64360448,2764800,3596288,6197248,4087808,1662976,98836480,6242304,1798144,2940928,96698368,4132864,119386112,40431616,9129984
