"Time","Memory Requested","Memory Used"
1712673720000,38990381056,20331552768
1712673750000,38990381056,20236685312
1712673780000,38990381056,20376088576
1712673810000,38990381056,20522602496
1712673840000,38990381056,20502650880
1712673870000,38990381056,20558172160
1712673900000,38990381056,20423651328
1712673930000,38990381056,20248981504
1712673960000,38990381056,20266266624
1712673990000,38990381056,20267466752
1712674020000,38990381056,20163379200
1712674050000,38990381056,21409656832
1712674080000,38990381056,21319663616
1712674110000,38990381056,21420765184
1712674140000,38990381056,21509230592
1712674170000,38990381056,21499305984
1712674200000,38990381056,21476462592
1712674230000,38990381056,21468532736
1712674260000,38990381056,21500690432
1712674290000,38990381056,21510516736
1712674320000,38990381056,21524402176
1712674350000,38990381056,21578182656
1712674380000,38990381056,20206764032
1712674410000,38990381056,20255748096
1712674440000,38990381056,20214644736
1712674470000,38990381056,20180938752
1712674500000,38990381056,20317200384
1712674530000,38990381056,20318810112
1712674560000,38990381056,20545863680
1712674590000,38990381056,20687118336
1712674620000,38990381056,20625350656
1712674650000,38990381056,20524773376
1712674680000,38990381056,20448616448
1712674710000,38990381056,20614336512
1712674740000,38990381056,20626018304
1712674770000,38990381056,20524609536
1712674800000,38990381056,20650323968
1712674830000,38990381056,20977934336
1712674860000,38990381056,20947701760
1712674890000,38990381056,20479827968
1712674920000,38990381056,20635148288
1712674950000,38990381056,20350214144
1712674980000,38990381056,20409876480
1712675010000,38990381056,20487204864
1712675040000,38990381056,20425027584
1712675070000,38990381056,20446425088
1712675100000,38990381056,20443418624
1712675130000,38990381056,20448022528
1712675160000,38990381056,20360216576
1712675190000,38990381056,20406693888
1712675220000,38990381056,20179996672
1712675250000,38990381056,20173058048
1712675280000,38990381056,20235329536
1712675310000,38990381056,20269412352
1712675340000,38990381056,20759220224
1712675370000,38990381056,20863406080
1712675400000,38990381056,20679561216
1712675430000,38990381056,20553314304
1712675460000,38990381056,20579565568
1712675490000,38990381056,20458872832
1712675520000,38990381056,20465152000
1712675550000,38990381056,20373524480
1712675580000,38990381056,20405489664
1712675610000,38990381056,20358246400
1712675640000,38990381056,20553760768
1712675670000,38990381056,20501966848
1712675700000,38990381056,20516605952
1712675730000,38990381056,20553797632
1712675760000,38990381056,20684959744
1712675790000,38990381056,20795658240
1712675820000,38990381056,20827082752
1712675850000,38990381056,20789866496
1712675880000,38990381056,20625805312
1712675910000,38990381056,20702560256
1712675940000,38990381056,20734771200
1712675970000,38990381056,20704501760
1712676000000,38990381056,20584681472
1712676030000,38990381056,20691873792
1712676060000,38990381056,20617121792
1712676090000,38990381056,20520636416
1712676120000,38990381056,20517376000
1712676150000,38990381056,20480921600
1712676180000,38990381056,20517412864
1712676210000,38990381056,20511744000
1712676240000,38990381056,20476198912
1712676270000,38990381056,20489469952
1712676300000,38990381056,20490596352
1712676330000,38990381056,20501078016
1712676360000,38990381056,20530106368
1712676390000,38990381056,20457508864
1712676420000,38990381056,20570435584
1712676450000,38990381056,20590714880
1712676480000,38990381056,20605120512
1712676510000,38990381056,20624375808
1712676540000,38990381056,20519485440
1712676570000,38990381056,20580958208
1712676600000,38990381056,20530405376
1712676630000,38990381056,20534689792
1712676660000,38990381056,20544004096
1712676690000,38990381056,20568457216
1712676720000,38990381056,20548141056
1712676750000,38990381056,20366381056
1712676780000,38990381056,20267835392
1712676810000,38990381056,20577214464
1712676840000,38990381056,20646502400
1712676870000,38990381056,20512063488
1712676900000,38990381056,20496138240
1712676930000,38990381056,20501901312
1712676960000,38990381056,20478844928
1712676990000,38990381056,20518932480
1712677020000,38990381056,20581142528
1712677050000,38990381056,20989349888
1712677080000,38990381056,21021220864
1712677110000,38990381056,21282488320
1712677140000,38990381056,21294014464
1712677170000,38990381056,20953653248
1712677200000,38990381056,21129322496
1712677230000,38990381056,20960317440
1712677260000,38990381056,20767240192
1712677290000,38990381056,21143662592
1712677320000,38990381056,20794814464
1712677350000,38990381056,20692819968
1712677380000,38990381056,20522577920
1712677410000,38990381056,20098084864
1712677440000,38990381056,20224667648
1712677470000,38990381056,20370468864
1712677500000,38990381056,20637315072
1712677530000,38990381056,20568268800
1712677560000,38990381056,20760342528
1712677590000,38990381056,20725739520
1712677620000,38990381056,21439868928
1712677650000,38990381056,20971835392
1712677680000,38990381056,20269006848
1712677710000,38990381056,20471943168
1712677740000,38990381056,20793937920
1712677770000,38990381056,20863094784
1712677800000,38990381056,21040922624
1712677830000,38990381056,21205225472
1712677860000,38990381056,21142822912
1712677890000,38990381056,21301239808
1712677920000,38990381056,21263650816
1712677950000,38990381056,21091020800
1712677980000,38990381056,21032448000
1712678010000,38990381056,20859006976
1712678040000,38990381056,20809699328
1712678070000,38990381056,20731957248
1712678100000,38990381056,20767649792
1712678130000,38990381056,20568752128
1712678160000,38990381056,20705259520
1712678190000,38990381056,20608413696
1712678220000,38990381056,20689784832
1712678250000,38990381056,20987809792
1712678280000,38990381056,21140320256
1712678310000,38990381056,21377708032
1712678340000,38990381056,21358972928
1712678370000,38990381056,20894736384
1712678400000,38990381056,21205581824
1712678430000,38990381056,21174140928
1712678460000,38990381056,21094756352
1712678490000,38990381056,21054627840
1712678520000,38990381056,21143011328
1712678550000,38990381056,20831117312
1712678580000,38990381056,20682543104
1712678610000,38990381056,20793778176
1712678640000,38990381056,20782780416
1712678670000,38990381056,21308506112
1712678700000,38990381056,21396045824
1712678730000,38990381056,21032390656
1712678760000,38990381056,21237501952
1712678790000,38990381056,20585271296
1712678820000,38990381056,20466237440
1712678850000,38990381056,20179705856
1712678880000,38990381056,20049285120
1712678910000,38990381056,20960587776
1712678940000,38990381056,21093400576
1712678970000,38990381056,20317585408
1712679000000,38990381056,20474929152
1712679030000,38990381056,20661051392
1712679060000,38990381056,20911177728
1712679090000,38990381056,20797751296
1712679120000,38990381056,20351807488
1712679150000,38990381056,20220350464
1712679180000,38990381056,20277276672
1712679210000,38990381056,20258111488
1712679240000,38990381056,20117729280
1712679270000,38990381056,20792381440
1712679300000,38990381056,21123710976
1712679330000,38990381056,21135867904
1712679360000,38990381056,21139062784
1712679390000,38990381056,21214375936
1712679420000,38990381056,21287534592
1712679450000,38990381056,21288443904
1712679480000,38990381056,21293232128
1712679510000,38990381056,21176438784
1712679540000,38990381056,21191827456
1712679570000,38990381056,21193895936
1712679600000,38990381056,20032708608
1712679630000,38990381056,20024619008
1712679660000,38990381056,20136972288
1712679690000,38990381056,20071944192
1712679720000,38990381056,20199370752
1712679750000,38990381056,20237537280
1712679780000,38990381056,20522860544
1712679810000,38990381056,20756930560
1712679840000,38990381056,20605652992
1712679870000,38990381056,20486983680
1712679900000,38990381056,20527927296
1712679930000,38990381056,20778442752
1712679960000,38990381056,20763037696
1712679990000,38990381056,20475154432
1712680020000,38990381056,20626046976
1712680050000,38990381056,21043314688
1712680080000,38990381056,21084000256
1712680110000,38990381056,21287256064
1712680140000,38990381056,20968185856
1712680170000,38990381056,20495265792
1712680200000,38990381056,20662984704
1712680230000,38990381056,20454858752
1712680260000,38990381056,20320854016
1712680290000,38990381056,20383989760
1712680320000,38990381056,20274835456
1712680350000,38990381056,20265746432
1712680380000,38990381056,20274536448
1712680410000,38990381056,20269719552
1712680440000,38990381056,20087504896
1712680470000,38990381056,20019466240
1712680500000,38990381056,20278239232
1712680530000,38990381056,20364816384
1712680560000,38990381056,20769447936
1712680590000,38990381056,20944367616
1712680620000,38990381056,20148449280
1712680650000,38990381056,20102189056
1712680680000,38990381056,19965448192
1712680710000,38990381056,20063137792
1712680740000,38990381056,20051722240
1712680770000,38990381056,20115464192
1712680800000,38990381056,20022980608
1712680830000,38990381056,19997667328
1712680860000,38990381056,20632072192
1712680890000,38990381056,20943417344
1712680920000,38990381056,20780322816
1712680950000,38990381056,20726538240
1712680980000,38990381056,20730142720
1712681010000,38990381056,20720717824
1712681040000,38990381056,20804550656
1712681070000,38990381056,20660727808
1712681100000,38990381056,20674191360
1712681130000,38990381056,20713889792
1712681160000,38990381056,20620443648
1712681190000,38990381056,20695457792
1712681220000,38990381056,20751585280
1712681250000,38990381056,20658405376
1712681280000,38990381056,20666191872
1712681310000,38990381056,20589117440
1712681340000,38990381056,20616327168
1712681370000,38990381056,20544856064
1712681400000,38990381056,20542844928
1712681430000,38990381056,20535975936
1712681460000,38990381056,20460273664
1712681490000,38990381056,20515164160
1712681520000,38990381056,20553887744
1712681550000,38990381056,20549132288
1712681580000,38990381056,20471754752
1712681610000,38990381056,20473667584
1712681640000,38990381056,20494876672
1712681670000,38990381056,20393078784
1712681700000,38990381056,20403052544
1712681730000,38990381056,20401213440
1712681760000,38990381056,20416020480
1712681790000,38990381056,20431691776
1712681820000,38990381056,20444979200
1712681850000,38990381056,20387229696
1712681880000,38990381056,20368728064
1712681910000,38990381056,20464910336
1712681940000,38990381056,20366561280
1712681970000,38990381056,20183556096
1712682000000,38990381056,20381827072
1712682030000,38990381056,20977295360
1712682060000,38990381056,21001342976
1712682090000,38990381056,20650885120
1712682120000,38990381056,20616912896
1712682150000,38990381056,20624187392
1712682180000,38990381056,20619251712
1712682210000,38990381056,20701945856
1712682240000,38990381056,20763779072
1712682270000,38990381056,21281996800
1712682300000,38990381056,21365444608
1712682330000,38990381056,21156700160
1712682360000,38990381056,21447000064
1712682390000,38990381056,21477629952
1712682420000,38990381056,21390274560
1712682450000,38990381056,21070295040
1712682480000,38990381056,21160673280
1712682510000,38990381056,20903653376
1712682540000,38990381056,21005283328
1712682570000,38990381056,21532897280
1712682600000,38990381056,21251411968
1712682630000,38990381056,20961189888
1712682660000,38990381056,20707102720
1712682690000,38990381056,20628197376
1712682720000,38990381056,20717858816
1712682750000,38990381056,20857532416
1712682780000,38990381056,21116125184
1712682810000,38990381056,21195689984
1712682840000,38990381056,21184557056
1712682870000,38990381056,21249343488
1712682900000,38990381056,20951040000
1712682930000,38990381056,20967587840
1712682960000,38990381056,20557680640
1712682990000,38990381056,20597137408
1712683020000,38990381056,21143846912
1712683050000,38990381056,21282664448
1712683080000,38990381056,21195493376
1712683110000,38990381056,21090320384
1712683140000,38990381056,21258256384
1712683170000,38990381056,21436669952
1712683200000,38990381056,21465563136
1712683230000,38990381056,21335334912
1712683260000,38990381056,21251231744
1712683290000,38990381056,21166809088
1712683320000,38990381056,20993904640
1712683350000,38990381056,20936605696
1712683380000,38990381056,21054652416
1712683410000,38990381056,21144317952
1712683440000,38990381056,20916199424
1712683470000,38990381056,20909424640
1712683500000,38990381056,20961943552
1712683530000,38990381056,21236088832
1712683560000,38990381056,21506252800
1712683590000,38990381056,21152890880
1712683620000,38990381056,21243224064
1712683650000,38990381056,21419630592
1712683680000,38990381056,21315452928
1712683710000,38990381056,21251833856
1712683740000,38990381056,21204901888
1712683770000,38990381056,21141606400
1712683800000,38990381056,21075439616
1712683830000,38990381056,20732735488
1712683860000,38990381056,20709904384
1712683890000,38990381056,20797902848
1712683920000,38990381056,20851818496
1712683950000,38990381056,21135839232
1712683980000,38990381056,21051977728
1712684010000,38990381056,21393469440
1712684040000,38990381056,21503713280
1712684070000,38990381056,20499025920
1712684100000,38990381056,20354527232
1712684130000,38990381056,19986612224
1712684160000,38990381056,20071342080
1712684190000,38990381056,20840407040
1712684220000,38990381056,21201715200
1712684250000,38990381056,20270714880
1712684280000,38990381056,20391460864
1712684310000,38990381056,20675080192
1712684340000,38990381056,20787576832
1712684370000,38990381056,20533391360
1712684400000,38990381056,20209197056
1712684430000,38990381056,20165488640
1712684460000,38990381056,20215009280
1712684490000,38990381056,20082110464
1712684520000,38990381056,19984875520
1712684550000,38990381056,20973883392
1712684580000,38990381056,20923314176
1712684610000,38990381056,20916207616
1712684640000,38990381056,21007667200
1712684670000,38990381056,20931985408
1712684700000,38990381056,21034864640
1712684730000,38990381056,21108015104
1712684760000,38990381056,21051981824
1712684790000,38990381056,20999516160
1712684820000,38990381056,21095997440
1712684850000,38990381056,21115047936
1712684880000,38990381056,19946909696
1712684910000,38990381056,20006170624
1712684940000,38990381056,20084203520
1712684970000,38990381056,20144402432
1712685000000,38990381056,20259848192
1712685030000,38990381056,20376363008
1712685060000,38990381056,20692127744
1712685090000,38990381056,20790468608
1712685120000,38990381056,20539953152
1712685150000,38990381056,20495253504
1712685180000,38990381056,20701138944
1712685210000,38990381056,21036945408
1712685240000,38990381056,20902895616
1712685270000,38990381056,20630196224
1712685300000,38990381056,20322930688
1712685330000,38990381056,20912623616
1712685360000,38990381056,21025894400
1712685390000,38990381056,21047685120
1712685420000,38990381056,21251764224
1712685450000,38990381056,20672745472
1712685480000,38990381056,20553244672
1712685510000,38990381056,20481724416
1712685540000,38990381056,20459794432
1712685570000,38990381056,20482670592
1712685600000,38990381056,20337410048
1712685630000,38990381056,20453822464
1712685660000,38990381056,20495687680
1712685690000,38990381056,20300783616
1712685720000,38990381056,20026867712
1712685750000,38990381056,20088406016
1712685780000,38990381056,20335058944
1712685810000,38990381056,20637114368
1712685840000,38990381056,20965093376
1712685870000,38990381056,20741545984
1712685900000,38990381056,20158836736
1712685930000,38990381056,20134285312
1712685960000,38990381056,20147593216
1712685990000,38990381056,20133683200
1712686020000,38990381056,20176306176
1712686050000,38990381056,20185874432
1712686080000,38990381056,20093325312
1712686110000,38990381056,20058566656
1712686140000,38990381056,20783833088
1712686170000,38990381056,21001998336
1712686200000,38990381056,20947988480
1712686230000,38990381056,20730728448
1712686260000,38990381056,20777979904
1712686290000,38990381056,20860399616
1712686320000,38990381056,20799455232
1712686350000,38990381056,20777549824
1712686380000,38990381056,20720549888
1712686410000,38990381056,20650373120
1712686440000,38990381056,20579811328
1712686470000,38990381056,20520509440
1712686500000,38990381056,20655362048
1712686530000,38990381056,20657979392
1712686560000,38990381056,20658372608
1712686590000,38990381056,20543172608
1712686620000,38990381056,20598419456
1712686650000,38990381056,20537278464
1712686680000,38990381056,20555669504
1712686710000,38990381056,20552773632
1712686740000,38990381056,20501151744
1712686770000,38990381056,20581740544
1712686800000,38990381056,20515418112
1712686830000,38990381056,20582592512
1712686860000,38990381056,20550234112
1712686890000,38990381056,20539420672
1712686920000,38990381056,20455178240
1712686950000,38990381056,20470579200
1712686980000,38990381056,20416323584
1712687010000,38990381056,20470484992
1712687040000,38990381056,20434714624
1712687070000,38990381056,20455292928
1712687100000,38990381056,20490530816
1712687130000,38990381056,20469407744
1712687160000,38990381056,20490670080
1712687190000,38990381056,20414705664
1712687220000,38990381056,20427284480
1712687250000,38990381056,20263759872
1712687280000,38990381056,20443639808
1712687310000,38990381056,20604260352
1712687340000,38990381056,20770992128
1712687370000,38990381056,20410470400
1712687400000,38990381056,20404318208
1712687430000,38990381056,20185702400
1712687460000,38990381056,20223221760
1712687490000,38990381056,20283596800
1712687520000,38990381056,20328169472
1712687550000,38990381056,20751532032
1712687580000,38990381056,20799848448
1712687610000,38990381056,21108592640
1712687640000,38990381056,21361549312
1712687670000,38990381056,20990939136
1712687700000,38990381056,20929662976
1712687730000,38990381056,20572442624
1712687760000,38990381056,20626059264
1712687790000,38990381056,21135286272
1712687820000,38990381056,20816244736
1712687850000,38990381056,20826554368
1712687880000,38990381056,20622077952
1712687910000,38990381056,20322951168
1712687940000,38990381056,20241956864
1712687970000,38990381056,20329480192
1712688000000,38990381056,20207931392
1712688030000,38990381056,20297359360
1712688060000,38990381056,20427976704
1712688090000,38990381056,20740313088
1712688120000,38990381056,20790521856
1712688150000,38990381056,20418691072
1712688180000,38990381056,19937812480
1712688210000,38990381056,20183740416
1712688240000,38990381056,20509782016
1712688270000,38990381056,20667748352
1712688300000,38990381056,20621467648
1712688330000,38990381056,20411387904
1712688360000,38990381056,20450582528
1712688390000,38990381056,20575514624
1712688420000,38990381056,20636725248
1712688450000,38990381056,20627484672
1712688480000,38990381056,20676136960
1712688510000,38990381056,20746989568
1712688540000,38990381056,20698570752
1712688570000,38990381056,20635058176
1712688600000,38990381056,20622254080
1712688630000,38990381056,20639916032
1712688660000,38990381056,20452704256
1712688690000,38990381056,20412854272
1712688720000,38990381056,20468285440
1712688750000,38990381056,20571222016
1712688780000,38990381056,20728586240
1712688810000,38990381056,20775092224
1712688840000,38990381056,20838215680
1712688870000,38990381056,20929941504
1712688900000,38990381056,21048659968
1712688930000,38990381056,21128110080
1712688960000,38990381056,20974526464
1712688990000,38990381056,21118808064
1712689020000,38990381056,21162147840
1712689050000,38990381056,20978204672
1712689080000,38990381056,20852666368
1712689110000,38990381056,20953509888
1712689140000,38990381056,21235924992
1712689170000,38990381056,21428822016
1712689200000,38990381056,21333508096
1712689230000,38990381056,21519872000
1712689260000,38990381056,21206618112
1712689290000,38990381056,21050937344
1712689320000,38990381056,20704169984
1712689350000,38990381056,20534513664
1712689380000,38990381056,20901949440
1712689410000,38990381056,20974731264
1712689440000,38990381056,20640608256
1712689470000,38990381056,20842921984
1712689500000,38990381056,20957630464
1712689530000,38990381056,21038899200
1712689560000,38990381056,21149417472
1712689590000,38990381056,20995833856
1712689620000,38990381056,20874326016
1712689650000,38990381056,20731768832
1712689680000,38990381056,20817207296
1712689710000,38990381056,20688572416
1712689740000,38990381056,20548952064
1712689770000,38990381056,21751132160
1712689800000,38990381056,21673717760
1712689830000,38990381056,21677359104
1712689860000,38990381056,21611720704
1712689890000,38990381056,21692530688
1712689920000,38990381056,21715013632
1712689950000,38990381056,21774807040
1712689980000,38990381056,21801078784
1712690010000,38990381056,21789224960
1712690040000,38990381056,21810073600
1712690070000,38990381056,21794746368
1712690100000,38990381056,20581605376
1712690130000,38990381056,20514144256
1712690160000,38990381056,20547346432
1712690190000,38990381056,20650356736
1712690220000,38990381056,20765958144
1712690250000,38990381056,20923949056
1712690280000,38990381056,21166858240
1712690310000,38990381056,21236383744
1712690340000,38990381056,21038239744
1712690370000,38990381056,20891475968
1712690400000,38990381056,21004251136
1712690430000,38990381056,21107335168
1712690460000,38990381056,21105115136
1712690490000,38990381056,21001326592
1712690520000,38990381056,21290614784
1712690550000,38990381056,21304094720
1712690580000,38990381056,21435146240
1712690610000,38990381056,20575215616
1712690640000,38990381056,20832067584
1712690670000,38990381056,20422975488
1712690700000,38990381056,20428484608
1712690730000,38990381056,20380487680
1712690760000,38990381056,20417220608
1712690790000,38990381056,20306841600
1712690820000,38990381056,20245241856
1712690850000,38990381056,20333178880
1712690880000,38990381056,20262064128
1712690910000,38990381056,20263596032
1712690940000,38990381056,20118077440
1712690970000,38990381056,20238737408
1712691000000,38990381056,20327804928
1712691030000,38990381056,20802265088
1712691060000,38990381056,20919128064
1712691090000,38990381056,20587327488
1712691120000,38990381056,20285227008
1712691150000,38990381056,20276998144
1712691180000,38990381056,20268187648
1712691210000,38990381056,20203360256
1712691240000,38990381056,20232151040
1712691270000,38990381056,20319682560
1712691300000,38990381056,20281356288
1712691330000,38990381056,20277231616
1712691360000,38990381056,20707934208
1712691390000,38990381056,20768968704
1712691420000,38990381056,20678299648
1712691450000,38990381056,20841041920
1712691480000,38990381056,20730191872
1712691510000,38990381056,20795961344
1712691540000,38990381056,20742463488
1712691570000,38990381056,20657065984
1712691600000,38990381056,20614922240
1712691630000,38990381056,20573245440
1712691660000,38990381056,20545232896
1712691690000,38990381056,20487958528
1712691720000,38990381056,20542812160
1712691750000,38990381056,20503085056
1712691780000,38990381056,20466757632
1712691810000,38990381056,20383191040
1712691840000,38990381056,20467208192
1712691870000,38990381056,20447227904
1712691900000,38990381056,20383383552
1712691930000,38990381056,20427874304
1712691960000,38990381056,20402978816
1712691990000,38990381056,20414353408
1712692020000,38990381056,20383469568
1712692050000,38990381056,20324544512
1712692080000,38990381056,20389146624
1712692110000,38990381056,20336459776
1712692140000,38990381056,20399190016
1712692170000,38990381056,20323397632
1712692200000,38990381056,20350406656
1712692230000,38990381056,20391075840
1712692260000,38990381056,20430512128
1712692290000,38990381056,20411604992
1712692320000,38990381056,20365127680
1712692350000,38990381056,20336820224
1712692380000,38990381056,20404891648
1712692410000,38990381056,20363468800
1712692440000,38990381056,20280557568
1712692470000,38990381056,20338954240
1712692500000,38990381056,20305432576
1712692530000,38990381056,20303155200
1712692560000,38990381056,20229361664
1712692590000,38990381056,20238516224
1712692620000,38990381056,20311007232
1712692650000,38990381056,20300787712
1712692680000,38990381056,20303753216
1712692710000,38990381056,20257538048
1712692740000,38990381056,20322328576
1712692770000,38990381056,20308267008
1712692800000,38990381056,20317835264
1712692830000,38990381056,20329459712
1712692860000,38990381056,20506087424
1712692890000,38990381056,20486086656
1712692920000,38990381056,20415369216
1712692950000,38990381056,20481912832
1712692980000,38990381056,20507275264
1712693010000,38990381056,20509061120
1712693040000,38990381056,20452548608
1712693070000,38990381056,20489551872
1712693100000,38990381056,20472627200
1712693130000,38990381056,20481110016
1712693160000,38990381056,20330704896
1712693190000,38990381056,20375064576
1712693220000,38990381056,20397387776
1712693250000,38990381056,20407533568
1712693280000,38990381056,20413329408
1712693310000,38990381056,20339167232
1712693340000,38990381056,20484538368
1712693370000,38990381056,20358090752
1712693400000,38990381056,20364316672
1712693430000,38990381056,20388306944
1712693460000,38990381056,20355383296
1712693490000,38990381056,20364607488
1712693520000,38990381056,20378693632
1712693550000,38990381056,20364124160
1712693580000,38990381056,20345225216
1712693610000,38990381056,20374884352
1712693640000,38990381056,20385665024
1712693670000,38990381056,20406558720
1712693700000,38990381056,20370722816
1712693730000,38990381056,20384223232
1712693760000,38990381056,20380401664
1712693790000,38990381056,20419784704
1712693820000,38990381056,20395327488
1712693850000,38990381056,20434505728
1712693880000,38990381056,20437635072
1712693910000,38990381056,20383444992
1712693940000,38990381056,20420112384
1712693970000,38990381056,20410191872
1712694000000,38990381056,20462366720
1712694030000,38990381056,20505608192
1712694060000,38990381056,20523753472
1712694090000,38990381056,20441726976
1712694120000,38990381056,20455120896
1712694150000,38990381056,20402188288
1712694180000,38990381056,20395323392
1712694210000,38990381056,20451196928
1712694240000,38990381056,20477382656
1712694270000,38990381056,20430860288
1712694300000,38990381056,20412129280
1712694330000,38990381056,20375199744
1712694360000,38990381056,20374683648
